anno,Limitazioni gravi,Limitazioni non gravi,Senza limitazioni,Non indicato,Totale,file,tavola,pagina,regione
2013,3.6,16.7,73.2,6.5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2014,4.1,17.2,72.8,6,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2015,4.4,17.1,73.6,4.9,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2016,4,16.8,75.4,3.9,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2017,4.2,19.2,72.1,4.5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2018,4.2,19.7,72,4.2,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2019,4.1,17.7,74.5,3.7,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Emilia-Romagna
2009,11,27.6,58.1,3.3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2010,10.7,28.4,55.9,5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2011,9.2,30.3,55.1,5.5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2012,8.9,32,53.5,5.6,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2013,8.7,27.8,56.9,6.5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2014,7,24.3,62.1,6.6,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2015,7.5,27.5,59.8,5.3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2016,8.2,27.3,60.6,3.9,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2017,5.7,27.5,62.5,4.2,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2018,4.4,32,59.3,4.3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2019,7.5,29.8,58.2,4.6,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Emilia-Romagna
2009,24,36.2,37.8,2,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2010,22.3,36.2,37.5,4,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2011,24,37.6,34,4.3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2012,23.3,40,32.4,4.4,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2013,23.2,35.3,36.4,5.1,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2014,23.3,30.5,42.6,3.6,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2015,21.4,35.9,40.3,2.5,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2016,22,38.4,36.9,2.7,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2017,22.7,37.4,36.9,3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2018,24,38.1,34.8,3.1,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2019,25.8,35.6,35.6,3,100,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Emilia-Romagna
2009,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2010,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2011,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2012,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2013,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2014,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2015,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2016,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2017,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2018,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2019,#,#,#,#,#,g1V30927P09OI203000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,non indicato,Emilia-Romagna
2009,1.5,7.3,85,6.2,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2010,1.5,5.7,86.2,6.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2011,1.2,5,86.3,7.4,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2012,1.5,5.3,83.9,9.4,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2013,1.4,6.3,83.2,9.1,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2014,1.2,7.2,83.8,7.8,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2015,1.4,6.3,85.1,7.2,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2016,1.6,6.5,85.5,6.4,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2017,1.8,6.3,86.1,5.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2018,1.5,6.2,87.7,4.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2019,1.3,7.1,87.7,3.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,0-44 anni,Toscana
2009,4.4,15.4,74.7,5.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2010,3.6,16,74.1,6.3,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2011,3.2,17.5,72.9,6.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2012,2.3,17.6,72.9,7.1,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2013,2.2,17.2,73.4,7.2,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2014,3.7,17.6,72.6,6.1,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2015,3.4,16.3,74.1,6.2,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2016,3,15.6,75.8,5.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2017,3.5,16.1,75.2,5.2,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2018,3.8,17.9,73.6,4.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2019,3.9,18.4,73.8,3.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,45-64 anni,Toscana
2009,8.4,31.4,57.2,3,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2010,7.7,35,53.8,3.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2011,7.4,30.1,55.7,6.8,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2012,6.4,27.1,57.9,8.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2013,7.4,26.7,58.4,7.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2014,7.9,29.5,56.7,6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2015,8.1,29.2,58.6,4.1,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2016,7,26.9,61.7,4.4,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2017,5.9,29.3,58.7,6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2018,6.2,31.6,58.3,3.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2019,6.7,31,57.8,4.5,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,65-74 anni,Toscana
2009,20.9,39.4,36.2,3.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2010,21.8,36.2,37.4,4.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2011,26.9,35.7,32.2,5.1,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2012,25.3,34.1,35,5.6,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2013,22.1,33.1,37.9,6.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2014,22.8,34.8,36.1,6.3,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2015,19.5,35.8,39.8,4.8,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2016,18.7,36,41.4,3.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2017,19.2,37.6,40.3,2.9,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2018,19,38.4,40.3,2.3,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
2019,21.1,37.2,38.4,3.3,100,g1V30927P09OJ200000000_st,Tavola: a.2 Persone per gravità delle limitazioni nelle attività abitualmente svolte (valori percentuali) per classe di età,75 anni e più,Toscana
